,Age,Years Worked,Commercial,Shareholder,Has App,Owns Car,Owns House,Wages Paid,Last Payment,Investment Risk,Total Asset Code,Potential Asset Code,Financial Producs,Fund Purchases,Insurance Purchases,Gold Purchases,Has Loan,Total Loans,Overdue Loans,Overdue Days,Has Credit Cards,Credit Use,Debit Cards,Credit Cards,Debit ,Credit,Debit Card Level,F,M,Bachelors,Doctorate,Masters,Post-secondary,Upper Secondary,Divorced,Married,Never Married,Separated,Widowed,Flag
32630,29,0,0,0,1,1,0,0,1118,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,2,1145,1091,10,0,1,1,0,0,0,0,0,1,0,0,0,1
32631,31,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,1680,1679,10,1,0,0,0,0,1,0,0,1,0,0,0,0
32632,33,11,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,184,0,0,1,0,0,0,0,1,0,0,0,1,0,1
32633,33,0,0,0,0,1,0,0,1172,0,2,5,0,0,0,0,0,0,0,0,1,4,1,2,1755,4778,10,0,1,0,0,0,1,0,0,1,0,0,0,0
32634,29,0,0,0,1,0,0,0,-1,0,2,4,0,0,0,0,0,0,0,0,1,3,2,1,1741,1715,20,1,0,0,0,0,1,0,0,1,0,0,0,0
32635,27,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1691,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32636,39,1,0,0,1,0,0,0,-1,0,1,5,0,0,0,0,0,0,0,0,1,4,1,1,1323,851,10,1,0,1,0,0,0,0,0,0,1,0,0,1
32637,35,8,0,0,1,1,0,0,-1,0,3,4,0,0,0,0,1,2,0,0,0,2,2,1,3579,2202,10,0,1,0,0,0,1,0,0,0,1,0,0,0
32638,44,5,0,1,1,1,0,0,-1,0,5,4,0,0,0,0,0,0,0,0,1,4,1,2,1658,1503,10,1,0,1,0,0,0,0,0,0,1,0,0,1
32639,39,1,0,0,1,0,0,0,1179,0,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,1485,1074,10,1,0,0,0,0,1,0,0,0,1,0,0,0
32640,28,3,0,0,1,0,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,0,1,1,1,1784,1739,10,0,1,1,0,0,0,0,0,1,0,0,0,0
32641,34,4,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,1452,0,0,1,0,0,0,0,1,0,0,1,0,0,1
32642,38,4,0,0,0,0,0,0,622,0,-1,5,0,0,0,0,0,0,0,0,0,1,2,1,1862,1739,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32643,47,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,326,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32644,37,10,0,0,1,0,0,0,-1,0,2,3,0,0,0,0,0,0,0,0,1,5,1,1,2331,3013,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32645,46,0,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,163,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32646,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1004,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32647,33,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,2,0,1,-1,779,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32648,31,0,0,0,1,0,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,2074,2061,10,1,0,0,0,0,1,0,0,1,0,0,0,0
32649,21,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,661,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32650,51,1,0,0,1,0,0,0,-1,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1950,-1,20,1,0,0,0,0,0,1,0,0,1,0,0,0
32651,40,0,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,868,0,1,0,0,0,0,0,1,0,1,0,0,0,1
32652,25,1,0,0,1,0,0,0,1172,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,1372,1260,20,1,0,1,0,0,0,0,0,1,0,0,0,0
32653,43,0,0,1,0,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,0,1,-1,1539,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32654,30,2,0,0,1,0,0,1,-1,0,3,5,0,0,0,0,0,0,0,0,1,5,1,1,2166,1203,20,1,0,0,0,0,0,1,0,1,0,0,0,0
32655,30,0,0,0,1,0,0,0,777,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,823,-1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32656,66,0,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,2,0,6245,-1,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32657,27,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,150,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32658,49,25,0,0,1,1,0,1,1049,0,3,2,0,0,0,0,0,0,0,0,1,5,2,2,3431,1327,10,0,1,0,0,0,0,1,0,0,1,0,0,0
32659,23,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,-1,558,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32660,38,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1735,1734,10,0,1,0,0,0,1,0,0,0,1,0,0,0
32661,32,3,0,1,0,1,0,0,-1,0,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1881,822,20,0,1,0,0,1,0,0,0,0,1,0,0,0
32662,47,9,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,5600,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32663,47,0,0,1,1,0,0,0,-1,1,-1,3,0,0,0,0,0,0,0,0,0,2,1,2,3434,1461,10,1,0,0,0,1,0,0,0,0,1,0,0,1
32664,22,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,360,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32665,31,1,0,0,1,1,0,0,1173,0,-1,4,0,0,0,0,0,0,0,0,1,5,3,1,3805,3409,20,1,0,0,0,0,0,1,0,1,0,0,0,0
32666,29,7,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,920,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32667,30,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,1334,1337,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32668,30,1,0,1,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1699,0,0,1,0,0,0,0,1,0,0,1,0,0,1
32669,33,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,3348,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32670,27,0,0,0,1,0,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,1,1,2,1543,1300,10,0,1,0,0,0,1,0,0,1,0,0,0,1
32671,29,9,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,0,2,-1,523,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32672,36,5,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,0,1,-1,1556,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32673,33,0,0,0,0,0,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,5,3,1,3581,2436,20,0,1,0,0,0,0,1,0,0,1,0,0,0
32674,38,0,0,0,1,0,0,0,428,1,1,6,0,3,0,0,0,0,0,0,1,2,2,1,2791,4321,20,0,1,0,0,0,1,0,0,1,0,0,0,1
32675,29,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,290,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32676,36,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,594,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32677,21,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,98,0,0,1,0,0,0,0,1,0,1,0,0,0,1
32678,35,1,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,4564,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32679,32,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,649,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32680,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1060,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32681,24,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,128,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32682,29,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1039,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32683,31,3,0,0,1,1,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,1,5,1,1,2236,2235,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32684,47,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1285,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32685,34,8,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,2,-1,108,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32686,22,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,198,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32687,36,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,2182,0,0,1,0,0,0,0,1,0,1,0,0,0,1
32688,35,1,0,1,1,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,5,1,2,1375,1384,10,0,1,0,0,0,0,1,0,1,0,0,0,1
32689,29,1,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1711,0,0,1,0,0,0,0,1,0,1,0,0,0,1
32690,27,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,1680,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32691,37,5,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,764,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32692,29,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,197,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32693,36,0,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,0,1,1,5951,4352,10,1,0,0,0,0,0,1,0,0,0,1,0,0
32694,48,7,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1045,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32695,25,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,777,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32696,37,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,3409,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32697,27,0,0,0,0,1,0,1,1114,0,1,3,0,0,0,0,0,0,0,0,1,5,1,1,1147,1616,20,0,1,1,0,0,0,0,0,1,0,0,0,1
32698,26,0,0,0,1,1,0,0,955,1,2,4,0,0,0,0,0,0,0,0,1,5,1,3,1212,813,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32699,41,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1053,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32700,41,14,0,0,1,0,1,0,-1,0,10,6,0,0,0,0,0,0,0,9,1,4,0,4,-1,2485,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32701,39,1,0,1,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,0,1,0,2381,-1,10,0,1,1,0,0,0,0,0,1,0,0,0,0
32702,26,0,0,0,1,0,0,0,-1,0,-1,3,0,0,0,0,0,0,0,0,1,3,2,1,1133,975,10,1,0,0,0,0,1,0,0,1,0,0,0,0
32703,36,0,0,0,0,0,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,3338,-1,10,0,1,0,0,0,1,0,0,0,1,0,0,0
32704,49,8,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1953,-1,10,1,0,0,0,0,0,1,0,0,1,0,0,1
32705,30,0,0,0,1,1,0,0,1016,1,-1,2,0,0,0,0,0,0,0,0,1,5,3,2,1433,1851,10,0,1,0,0,0,0,1,0,1,0,0,0,1
32706,42,10,0,1,1,0,0,0,-1,0,3,4,0,0,0,0,0,0,0,0,0,0,4,2,7075,3225,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32707,26,0,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,1009,1009,10,0,1,0,0,1,0,0,0,1,0,0,0,0
32708,28,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,846,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32709,34,3,0,1,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,3,-1,2149,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32710,51,3,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,2,-1,154,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32711,28,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,524,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32712,36,8,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1867,0,1,0,0,0,0,0,1,0,1,0,0,0,1
32713,32,2,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3072,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32714,27,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,1,2120,2119,10,0,1,1,0,0,0,0,0,1,0,0,0,0
32715,29,4,0,0,0,1,0,0,-1,0,2,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,277,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32716,29,5,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,809,809,10,0,1,0,0,0,0,1,0,0,1,0,0,0
32717,33,1,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1357,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32718,36,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,4564,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32719,44,0,0,0,1,1,0,1,1109,0,-1,6,0,0,0,0,0,0,0,0,1,3,2,1,4128,4474,40,0,1,0,0,0,0,1,0,0,1,0,0,0
32720,32,2,0,0,1,0,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,0,0,1,1,1077,1103,10,0,1,1,0,0,0,0,0,1,0,0,0,1
32721,26,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,836,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32722,31,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,370,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32723,56,11,0,0,0,0,0,1,1278,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,3665,-1,20,0,1,0,0,0,1,0,0,0,1,0,0,0
32724,28,1,0,0,1,0,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,1403,1778,10,0,1,0,0,0,1,0,0,1,0,0,0,0
32725,38,10,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,2,1,2195,1557,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32726,42,2,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,3767,4595,20,0,1,0,0,0,0,1,0,1,0,0,0,1
32727,41,12,0,0,1,1,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,1,1,1,3174,2421,10,0,1,0,0,0,1,0,0,0,1,0,0,0
32728,28,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,98,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32729,36,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,1,-1,899,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32730,33,3,0,1,1,1,0,0,1124,0,-1,3,0,0,0,0,0,0,0,0,0,0,2,2,2163,1736,10,0,1,0,0,0,0,1,0,1,0,0,0,0
32731,46,10,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3802,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32732,38,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,125,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32733,34,0,0,1,1,1,0,1,937,0,2,4,0,0,0,0,0,0,0,0,1,3,1,2,1071,2072,10,0,1,0,0,0,1,0,0,1,0,0,0,0
32734,32,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1994,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32735,40,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,1,-1,2107,0,1,0,0,0,0,0,1,0,0,1,0,0,1
32736,30,0,0,0,1,0,0,1,1176,0,3,3,0,0,0,0,0,0,0,0,1,4,2,1,2646,1291,20,1,0,0,0,0,0,1,0,1,0,0,0,0
32737,30,10,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,117,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32738,39,2,0,0,1,1,0,1,1169,1,-1,4,0,7,0,0,0,0,0,0,1,2,2,2,3092,2588,20,1,0,0,0,0,0,1,0,0,1,0,0,0
32739,28,0,0,0,1,0,0,1,1152,1,2,3,4,0,0,0,0,0,0,0,1,3,2,3,1170,1137,10,1,0,0,0,0,1,0,0,1,0,0,0,1
32740,41,1,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1465,0,0,1,0,0,0,0,1,0,0,1,0,0,1
32741,40,8,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,156,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32742,32,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,304,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32743,33,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,3529,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32744,37,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,4929,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32745,25,1,0,0,1,0,0,0,353,0,-1,3,0,0,0,0,0,0,0,0,1,5,3,2,1782,1771,10,0,1,0,0,0,0,1,0,1,0,0,0,1
32746,38,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,274,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32747,40,2,0,0,1,0,0,1,1176,0,1,5,0,0,0,0,0,0,0,0,0,0,1,2,1185,3560,10,1,0,1,0,0,0,0,0,0,1,0,0,0
32748,31,0,0,0,0,0,0,0,-1,0,2,-1,0,0,0,0,0,0,0,0,1,3,1,1,1015,900,20,1,0,0,0,0,0,1,0,1,0,0,0,0
32749,33,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1866,-1,10,0,1,0,0,1,0,0,0,1,0,0,0,0
32750,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,212,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32751,34,1,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,1,1553,3682,10,1,0,0,0,0,1,0,0,1,0,0,0,0
32752,24,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,3,-1,657,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32753,32,7,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,930,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32754,37,3,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,1,1,4632,4625,10,0,1,0,0,0,0,1,0,1,0,0,0,1
32755,39,3,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,4444,0,1,0,0,0,0,0,1,0,0,1,0,0,1
32756,21,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,3,-1,101,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32757,29,2,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,3,3,2,1174,1816,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32758,47,2,0,0,1,1,0,1,1218,1,-1,2,221,1,0,0,0,0,0,0,1,3,1,2,3768,3713,10,0,1,0,0,0,1,0,0,0,1,0,0,1
32759,28,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,4,-1,899,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32760,30,2,0,0,1,0,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,0,2,1,1,1633,1622,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32761,32,1,0,0,0,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,1922,-1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32762,29,1,0,0,0,1,0,0,-1,0,2,-1,0,0,0,0,0,0,0,0,1,5,1,1,1679,1678,10,1,0,1,0,0,0,0,0,1,0,0,0,1
32763,35,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,371,0,0,1,0,0,0,0,1,0,0,1,0,0,1
32764,51,15,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,0,1,0,1308,-1,10,1,0,0,0,0,0,1,0,0,1,0,0,0
32765,50,20,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3317,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32766,45,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,620,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32767,44,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,1,1,1325,5539,10,0,1,0,0,0,0,1,0,0,0,1,0,0
32768,29,1,0,0,1,0,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,5,2,1,3405,2152,10,0,1,1,0,0,0,0,0,0,0,1,0,1
32769,47,2,0,0,0,0,0,0,-1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,5267,-1,10,0,1,0,0,0,0,1,0,0,0,1,0,0
32770,40,0,0,0,0,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,1,2,3471,3468,20,0,1,0,0,0,1,0,0,1,0,0,0,0
32771,47,0,0,0,1,0,0,0,-1,1,4,2,3,0,0,0,1,0,0,0,0,1,3,1,7243,3652,20,1,0,0,0,0,1,0,0,0,1,0,0,0
32772,37,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,2411,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32773,33,0,0,0,0,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,0,0,1,1,2425,954,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32774,35,10,0,1,1,1,0,0,-1,0,3,4,0,0,0,0,0,0,0,0,0,0,2,1,2049,1990,20,0,1,0,0,0,0,1,0,0,1,0,0,0
32775,31,0,0,1,0,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,2431,-1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32776,29,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,280,0,0,1,0,0,0,0,1,0,1,0,0,0,1
32777,58,3,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,397,0,0,1,0,0,0,0,1,0,0,1,0,0,1
32778,41,7,0,0,0,1,0,0,-1,0,5,2,0,0,0,0,0,0,0,0,1,5,1,1,2025,3864,10,0,1,0,0,0,1,0,0,0,1,0,0,0
32779,31,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,251,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32780,35,0,0,0,1,0,0,1,227,1,-1,5,0,1,0,0,0,0,0,0,1,4,1,3,915,915,10,0,1,0,0,0,1,0,0,1,0,0,0,0
32781,60,16,0,1,0,0,0,0,-1,0,12,-1,0,0,0,0,0,0,0,0,0,3,0,1,-1,2008,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32782,44,11,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3802,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32783,29,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,436,0,0,1,0,0,0,0,1,0,0,0,1,0,1
32784,23,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,3,-1,586,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32785,30,0,0,0,0,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,2167,-1,10,1,0,0,0,0,0,1,0,1,0,0,0,0
32786,31,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,2181,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32787,39,13,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,604,0,0,1,0,0,0,0,1,0,0,0,0,1,1
